path,text
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_2_1_cell_expansion_1_0_threshold_0_7.png,"signal_b50=23279.2, signal_b800=8398.34"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_2_3_cell_expansion_15_0_threshold_0_4.png,"signal_b50=24440.7, signal_b800=14968.7"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_2_3_cell_expansion_3_0_threshold_0_7.png,"signal_b50=24152.9, signal_b800=13074.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_0_1_cell_expansion_9_0_threshold_0_6.png,"signal_b50=24627.9, signal_b800=15858.3"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_1_0_cell_expansion_15_0_threshold_0_6.png,"signal_b50=24368, signal_b800=14028.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_4_3_cell_expansion_1_0_threshold_0_8.png,"signal_b50=22690.7, signal_b800=5320.18"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_2_cell_expansion_1_0_threshold_0_4.png,"signal_b50=23334, signal_b800=8690.13"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_3_3_cell_expansion_3_0_threshold_0_8.png,"signal_b50=23177.6, signal_b800=7622.76"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_1_0_cell_expansion_7_0_threshold_0_4.png,"signal_b50=24580.6, signal_b800=15998"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_4_4_cell_expansion_15_0_threshold_0_8.png,"signal_b50=23840.7, signal_b800=10977.4"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_0_1_cell_expansion_9_0_threshold_0_7.png,"signal_b50=24536.4, signal_b800=15191.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_4_4_cell_expansion_9_0_threshold_0_5.png,"signal_b50=22576.1, signal_b800=4471.86"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_0_0_cell_expansion_13_0_threshold_0_4.png,"signal_b50=24771.5, signal_b800=17160.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_3_1_cell_expansion_11_0_threshold_0_6.png,"signal_b50=23709.7, signal_b800=10605.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_0_4_cell_expansion_11_0_threshold_0_4.png,"signal_b50=24375.6, signal_b800=14644.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_2_0_cell_expansion_13_0_threshold_0_6.png,"signal_b50=24724.4, signal_b800=16460.8"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_2_4_cell_expansion_9_0_threshold_0_4.png,"signal_b50=24713.6, signal_b800=16544.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_3_3_cell_expansion_7_0_threshold_0_7.png,"signal_b50=24540.3, signal_b800=15078.1"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_2_3_cell_expansion_11_0_threshold_0_8.png,"signal_b50=22906.1, signal_b800=6096.73"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_4_3_cell_expansion_7_0_threshold_0_7.png,"signal_b50=24139.3, signal_b800=12904.7"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_0_4_cell_expansion_13_0_threshold_0_4.png,"signal_b50=24687, signal_b800=16186.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_2_2_cell_expansion_1_0_threshold_0_8.png,"signal_b50=22775.7, signal_b800=5719.46"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_4_4_cell_expansion_11_0_threshold_0_5.png,"signal_b50=24870.1, signal_b800=17884.9"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_1_1_cell_expansion_3_0_threshold_0_6.png,"signal_b50=23588.5, signal_b800=9823.45"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_1_2_cell_expansion_7_0_threshold_0_6.png,"signal_b50=24474.6, signal_b800=14952"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_1_cell_expansion_13_0_threshold_0_5.png,"signal_b50=24762.6, signal_b800=16898.3"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_2_3_cell_expansion_9_0_threshold_0_7.png,"signal_b50=24423.5, signal_b800=14262.4"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_1_3_cell_expansion_3_0_threshold_0_5.png,"signal_b50=24047.2, signal_b800=12697.1"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_0_4_cell_expansion_1_0_threshold_0_6.png,"signal_b50=23013.7, signal_b800=6941.72"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_3_3_cell_expansion_13_0_threshold_0_6.png,"signal_b50=24874.4, signal_b800=17921.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_2_3_cell_expansion_5_0_threshold_0_4.png,"signal_b50=24475.1, signal_b800=15148.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_4_1_cell_expansion_7_0_threshold_0_7.png,"signal_b50=24412.7, signal_b800=14369.1"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_1_3_cell_expansion_1_0_threshold_0_8.png,"signal_b50=22888, signal_b800=6283.21"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_3_3_cell_expansion_1_0_threshold_0_4.png,"signal_b50=22420.9, signal_b800=3960.06"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_4_cell_expansion_7_0_threshold_0_7.png,"signal_b50=24058.5, signal_b800=12385.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_1_0_cell_expansion_3_0_threshold_0_8.png,"signal_b50=22451.2, signal_b800=4074.11"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_0_4_cell_expansion_9_0_threshold_0_8.png,"signal_b50=22921.3, signal_b800=6326.26"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_2_1_cell_expansion_11_0_threshold_0_7.png,"signal_b50=24584.1, signal_b800=15581.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_4_4_cell_expansion_11_0_threshold_0_7.png,"signal_b50=24337, signal_b800=13995.1"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_1_0_cell_expansion_7_0_threshold_0_5.png,"signal_b50=24257, signal_b800=13450.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_2_2_cell_expansion_5_0_threshold_0_5.png,"signal_b50=24253.8, signal_b800=13412.8"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_3_2_cell_expansion_11_0_threshold_0_7.png,"signal_b50=24392.1, signal_b800=14276.9"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_0_4_cell_expansion_13_0_threshold_0_4.png,"signal_b50=24683.9, signal_b800=16664.4"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_1_1_cell_expansion_5_0_threshold_0_7.png,"signal_b50=22812, signal_b800=5712.16"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_4_2_cell_expansion_13_0_threshold_0_4.png,"signal_b50=24704, signal_b800=17535.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_0_0_cell_expansion_1_0_threshold_0_8.png,"signal_b50=22738.8, signal_b800=5552.56"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_3_0_cell_expansion_5_0_threshold_0_6.png,"signal_b50=24327.5, signal_b800=14121.9"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_4_0_cell_expansion_11_0_threshold_0_6.png,"signal_b50=24647.3, signal_b800=16805.1"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_2_4_cell_expansion_13_0_threshold_0_8.png,"signal_b50=23842.5, signal_b800=10839.4"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_3_2_cell_expansion_7_0_threshold_0_4.png,"signal_b50=24610.1, signal_b800=15840"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_2_2_cell_expansion_3_0_threshold_0_5.png,"signal_b50=24115.6, signal_b800=13075.7"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_2_3_cell_expansion_3_0_threshold_0_7.png,"signal_b50=22874.3, signal_b800=6106.37"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_4_2_cell_expansion_3_0_threshold_0_5.png,"signal_b50=24273.9, signal_b800=13899.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_1_3_cell_expansion_5_0_threshold_0_5.png,"signal_b50=24441.1, signal_b800=15005.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_3_2_cell_expansion_3_0_threshold_0_8.png,"signal_b50=22867.2, signal_b800=6091.38"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_2_1_cell_expansion_9_0_threshold_0_6.png,"signal_b50=24697.1, signal_b800=16500.8"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_4_0_cell_expansion_5_0_threshold_0_5.png,"signal_b50=24500.8, signal_b800=15477.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_3_cell_expansion_3_0_threshold_0_8.png,"signal_b50=22648.8, signal_b800=4924.78"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_1_0_cell_expansion_5_0_threshold_0_5.png,"signal_b50=24104.9, signal_b800=12612.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_2_1_cell_expansion_7_0_threshold_0_4.png,"signal_b50=24898.5, signal_b800=18392.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_1_4_cell_expansion_15_0_threshold_0_5.png,"signal_b50=24616.9, signal_b800=15924.9"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_0_0_cell_expansion_9_0_threshold_0_5.png,"signal_b50=23322.3, signal_b800=8303.56"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_0_3_cell_expansion_7_0_threshold_0_8.png,"signal_b50=23063.5, signal_b800=7002.61"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_3_2_cell_expansion_13_0_threshold_0_7.png,"signal_b50=24714.9, signal_b800=16309.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_1_4_cell_expansion_15_0_threshold_0_5.png,"signal_b50=24731.1, signal_b800=16594.3"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_4_2_cell_expansion_13_0_threshold_0_7.png,"signal_b50=22864, signal_b800=5826.34"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_4_2_cell_expansion_13_0_threshold_0_5.png,"signal_b50=23139.7, signal_b800=7336.88"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_1_2_cell_expansion_15_0_threshold_0_4.png,"signal_b50=24672.4, signal_b800=16553.8"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_4_4_cell_expansion_13_0_threshold_0_8.png,"signal_b50=22994.7, signal_b800=6541.48"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_2_1_cell_expansion_7_0_threshold_0_5.png,"signal_b50=24568.6, signal_b800=15495.1"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_4_0_cell_expansion_5_0_threshold_0_4.png,"signal_b50=24833.4, signal_b800=18256.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_2_2_cell_expansion_3_0_threshold_0_7.png,"signal_b50=23608.3, signal_b800=10163.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_0_0_cell_expansion_9_0_threshold_0_6.png,"signal_b50=23797.3, signal_b800=11049.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_3_1_cell_expansion_11_0_threshold_0_4.png,"signal_b50=24421.6, signal_b800=14553.4"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_4_3_cell_expansion_5_0_threshold_0_4.png,"signal_b50=24796.7, signal_b800=17477.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_0_cell_expansion_15_0_threshold_0_6.png,"signal_b50=24469.1, signal_b800=14682.9"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_0_cell_expansion_7_0_threshold_0_7.png,"signal_b50=24176.4, signal_b800=12893.3"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_2_3_cell_expansion_15_0_threshold_0_4.png,"signal_b50=24829.1, signal_b800=17471.3"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_4_0_cell_expansion_13_0_threshold_0_7.png,"signal_b50=24133.2, signal_b800=12402.7"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_1_4_cell_expansion_5_0_threshold_0_4.png,"signal_b50=24846.6, signal_b800=17711.8"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_2_0_cell_expansion_13_0_threshold_0_7.png,"signal_b50=23036.9, signal_b800=7008.55"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_3_4_cell_expansion_11_0_threshold_0_6.png,"signal_b50=24679.5, signal_b800=16050.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_1_0_cell_expansion_15_0_threshold_0_4.png,"signal_b50=24795, signal_b800=17441.7"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_3_1_cell_expansion_3_0_threshold_0_8.png,"signal_b50=22801.8, signal_b800=5817.39"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_4_1_cell_expansion_11_0_threshold_0_8.png,"signal_b50=23641.1, signal_b800=9810.19"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_4_2_cell_expansion_3_0_threshold_0_6.png,"signal_b50=24005.3, signal_b800=12540.3"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_0_1_cell_expansion_5_0_threshold_0_5.png,"signal_b50=24838.8, signal_b800=17906.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_1_3_cell_expansion_5_0_threshold_0_6.png,"signal_b50=24154.8, signal_b800=13205.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_4_3_cell_expansion_1_0_threshold_0_6.png,"signal_b50=23143.8, signal_b800=7687.15"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_2_2_cell_expansion_1_0_threshold_0_8.png,"signal_b50=22981.2, signal_b800=6689.66"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_0_3_cell_expansion_11_0_threshold_0_7.png,"signal_b50=24579.4, signal_b800=15436.1"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_0_1_cell_expansion_7_0_threshold_0_7.png,"signal_b50=24247, signal_b800=13529.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_2_3_cell_expansion_3_0_threshold_0_8.png,"signal_b50=22437.7, signal_b800=3966.14"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_4_4_cell_expansion_15_0_threshold_0_4.png,"signal_b50=24422.2, signal_b800=14446.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_1_cell_expansion_3_0_threshold_0_8.png,"signal_b50=22520, signal_b800=4456.07"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_1_2_cell_expansion_3_0_threshold_0_8.png,"signal_b50=23206.9, signal_b800=7752.85"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_1_2_cell_expansion_3_0_threshold_0_5.png,"signal_b50=24716.4, signal_b800=17603.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_4_0_cell_expansion_11_0_threshold_0_7.png,"signal_b50=24102.3, signal_b800=12301.9"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_3_3_cell_expansion_11_0_threshold_0_6.png,"signal_b50=24425.5, signal_b800=14373.8"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_4_0_cell_expansion_9_0_threshold_0_6.png,"signal_b50=24458, signal_b800=14790.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_0_0_cell_expansion_1_0_threshold_0_5.png,"signal_b50=23455.7, signal_b800=9275.49"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_0_0_cell_expansion_15_0_threshold_0_8.png,"signal_b50=23715.6, signal_b800=10304.4"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_1_2_cell_expansion_7_0_threshold_0_6.png,"signal_b50=23812.5, signal_b800=11129.9"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_4_cell_expansion_7_0_threshold_0_4.png,"signal_b50=24511.9, signal_b800=15390.9"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_3_3_cell_expansion_11_0_threshold_0_4.png,"signal_b50=24666.1, signal_b800=15905.9"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_1_1_cell_expansion_7_0_threshold_0_7.png,"signal_b50=22850, signal_b800=5878.16"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_2_2_cell_expansion_13_0_threshold_0_8.png,"signal_b50=23608.8, signal_b800=9501.7"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_3_2_cell_expansion_9_0_threshold_0_5.png,"signal_b50=24680.5, signal_b800=16318.9"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_1_2_cell_expansion_3_0_threshold_0_6.png,"signal_b50=23781.1, signal_b800=11218.7"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_0_2_cell_expansion_7_0_threshold_0_8.png,"signal_b50=23743.1, signal_b800=10413.7"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_0_2_cell_expansion_7_0_threshold_0_8.png,"signal_b50=22365.8, signal_b800=3698.57"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_4_0_cell_expansion_7_0_threshold_0_6.png,"signal_b50=24648.4, signal_b800=16804.9"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_3_1_cell_expansion_7_0_threshold_0_5.png,"signal_b50=24335.5, signal_b800=13831.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_1_3_cell_expansion_1_0_threshold_0_8.png,"signal_b50=22308.6, signal_b800=3407.21"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_3_cell_expansion_1_0_threshold_0_8.png,"signal_b50=22511.2, signal_b800=4324.55"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_4_4_cell_expansion_15_0_threshold_0_6.png,"signal_b50=24333, signal_b800=13754.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_0_0_cell_expansion_1_0_threshold_0_6.png,"signal_b50=22891.5, signal_b800=6359.21"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_0_0_cell_expansion_7_0_threshold_0_8.png,"signal_b50=22295.6, signal_b800=3345.91"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_0_1_cell_expansion_7_0_threshold_0_4.png,"signal_b50=24914.8, signal_b800=18565.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_0_2_cell_expansion_5_0_threshold_0_5.png,"signal_b50=24908.6, signal_b800=18354.4"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_3_2_cell_expansion_15_0_threshold_0_4.png,"signal_b50=24886.1, signal_b800=18600.3"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_0_3_cell_expansion_13_0_threshold_0_7.png,"signal_b50=24488, signal_b800=14905.8"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_4_2_cell_expansion_1_0_threshold_0_5.png,"signal_b50=23699.2, signal_b800=10552.8"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_0_3_cell_expansion_3_0_threshold_0_4.png,"signal_b50=24363.3, signal_b800=14974.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_3_4_cell_expansion_15_0_threshold_0_6.png,"signal_b50=24039.4, signal_b800=12074"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_4_0_cell_expansion_5_0_threshold_0_7.png,"signal_b50=23987.8, signal_b800=12405.7"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_3_0_cell_expansion_5_0_threshold_0_5.png,"signal_b50=24510.7, signal_b800=15368.8"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_1_3_cell_expansion_13_0_threshold_0_8.png,"signal_b50=24321.4, signal_b800=13170"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_1_2_cell_expansion_13_0_threshold_0_5.png,"signal_b50=24497.1, signal_b800=15097.6"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_0_4_cell_expansion_9_0_threshold_0_8.png,"signal_b50=23951.6, signal_b800=11712.8"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_1_2_cell_expansion_9_0_threshold_0_8.png,"signal_b50=22849.3, signal_b800=6021.1"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_1_2_cell_expansion_5_0_threshold_0_7.png,"signal_b50=24377.5, signal_b800=14591.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_2_2_cell_expansion_13_0_threshold_0_5.png,"signal_b50=24739, signal_b800=16393.3"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_1_0_cell_expansion_7_0_threshold_0_6.png,"signal_b50=23027.7, signal_b800=6960.61"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_0_3_cell_expansion_1_0_threshold_0_7.png,"signal_b50=23232.4, signal_b800=8236.93"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_0_2_cell_expansion_5_0_threshold_0_5.png,"signal_b50=24533.5, signal_b800=15637.9"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_3_0_cell_expansion_1_0_threshold_0_4.png,"signal_b50=23128.5, signal_b800=7553.07"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_3_4_cell_expansion_5_0_threshold_0_4.png,"signal_b50=24666.2, signal_b800=16601.4"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_2_3_cell_expansion_7_0_threshold_0_6.png,"signal_b50=24469.6, signal_b800=14908.8"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_0_0_cell_expansion_7_0_threshold_0_7.png,"signal_b50=24534.1, signal_b800=15522.7"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_4_2_cell_expansion_13_0_threshold_0_8.png,"signal_b50=24247.3, signal_b800=13231.8"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_0_0_cell_expansion_5_0_threshold_0_7.png,"signal_b50=22956.5, signal_b800=6483.33"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-DD-AAED_2_2_cell_expansion_7_0_threshold_0_8.png,"signal_b50=23690.5, signal_b800=10325.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_2_2_cell_expansion_15_0_threshold_0_8.png,"signal_b50=24171.5, signal_b800=12580.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_2_2_cell_expansion_1_0_threshold_0_5.png,"signal_b50=23359.2, signal_b800=8847.03"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_1_1_cell_expansion_3_0_threshold_0_5.png,"signal_b50=23530.6, signal_b800=9857.82"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A7M6_1_1_cell_expansion_13_0_threshold_0_6.png,"signal_b50=24450.1, signal_b800=14918.4"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_2_4_cell_expansion_5_0_threshold_0_8.png,"signal_b50=23879.5, signal_b800=11283.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_2_0_cell_expansion_5_0_threshold_0_5.png,"signal_b50=24717.4, signal_b800=16957"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_2_0_cell_expansion_7_0_threshold_0_8.png,"signal_b50=22295.6, signal_b800=3345.91"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_0_cell_expansion_9_0_threshold_0_6.png,"signal_b50=24451.3, signal_b800=14564"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_1_0_cell_expansion_5_0_threshold_0_7.png,"signal_b50=24509.5, signal_b800=14961.4"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_4_3_cell_expansion_13_0_threshold_0_5.png,"signal_b50=24837.7, signal_b800=17483.8"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-BC-A69I_4_2_cell_expansion_11_0_threshold_0_8.png,"signal_b50=23352, signal_b800=8420.38"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-5261_3_4_cell_expansion_15_0_threshold_0_4.png,"signal_b50=24782.5, signal_b800=17019.1"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A1HT_2_3_cell_expansion_5_0_threshold_0_7.png,"signal_b50=23048.4, signal_b800=6931.17"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_2_3_cell_expansion_7_0_threshold_0_4.png,"signal_b50=24313.7, signal_b800=14381.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A3MA_0_1_cell_expansion_15_0_threshold_0_6.png,"signal_b50=23313.8, signal_b800=8452.47"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-CC-A8HT_4_3_cell_expansion_15_0_threshold_0_6.png,"signal_b50=24238.2, signal_b800=13199.2"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-G3-A5SK_2_2_cell_expansion_11_0_threshold_0_6.png,"signal_b50=24546.6, signal_b800=15475.5"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-K7-AAU7_1_4_cell_expansion_13_0_threshold_0_6.png,"signal_b50=23401.3, signal_b800=9069.05"
/workspace/binary_PNG/binary_labels_mask_case_id_TCGA-YA-A8S7_4_0_cell_expansion_1_0_threshold_0_7.png,"signal_b50=23320.6, signal_b800=8488.05"
